COUNTY,TRACT,BLOCK,P0010001,P0030001,P0050001
005,400300,1029,38,37,0
005,400300,1030,40,36,0
005,400300,1031,31,28,0
005,400300,1032,77,67,0
005,400300,1033,40,36,0
005,400300,1034,14,13,0
005,400300,1035,0,0,0
005,400300,1036,64,55,31
005,400300,1037,50,45,0
005,400300,1038,0,0,0
005,400300,1039,0,0,0
005,400300,1040,15,12,0
005,400300,1041,23,20,0
005,400300,1042,25,20,0
005,400300,1043,6,6,0
005,400300,1044,39,38,0
005,400300,2000,0,0,0
005,400300,2001,0,0,0
005,400300,2002,25,23,0
005,400300,2003,0,0,0
005,400300,2004,47,32,4
005,400300,2005,23,12,23
005,400300,2006,275,268,0
005,400300,2007,16,13,0
005,400300,2008,37,31,0
005,400300,2009,0,0,0
005,400300,2010,114,93,0
005,400300,2011,29,24,0
005,400300,2012,103,87,0
005,400300,2013,25,15,0
005,400300,2014,252,239,20
005,400300,2015,17,15,0
005,400300,2016,0,0,0
005,400300,2017,0,0,0
005,400300,2018,35,29,0
005,400300,2019,56,45,0
005,400300,2020,39,37,0
005,400300,2021,27,18,0
005,400300,2022,0,0,0
005,400300,2023,33,29,0
005,400300,2024,32,31,0
005,400300,2025,0,0,0
005,400300,2026,8,3,0
005,400300,2027,45,35,0
005,400300,2028,44,41,0
005,400300,2029,0,0,0
005,400300,2030,0,0,0
005,400300,2031,0,0,0
005,400300,2032,0,0,0
005,400300,2033,0,0,0
005,400300,2034,0,0,0
005,400300,2035,5,3,0
005,400300,2036,0,0,0
005,400300,2037,0,0,0
005,400300,2038,0,0,0
005,400300,2039,0,0,0
005,400300,2040,5,5,3
005,400300,2041,21,12,21
005,400300,2042,54,45,9
005,400300,2043,0,0,0
005,400300,2044,34,19,30
005,400300,2045,27,14,17
005,400300,2046,8,8,8
005,400300,2047,22,20,15
005,400300,2048,0,0,0
005,400300,2049,0,0,0
005,400300,2050,47,43,0
005,400300,2051,12,12,0
005,400400,1000,337,217,0
005,400400,1001,164,98,0
005,400400,1002,96,56,0
005,400400,1003,108,96,0
005,400400,1004,92,75,0
005,400400,1005,88,78,0
005,400400,1006,53,36,0
005,400400,1007,92,84,0
005,400400,1008,0,0,0
005,400400,1009,102,81,0
005,400400,2000,0,0,0
005,400400,2001,135,122,0
005,400400,2002,87,73,0
005,400400,2003,34,30,0
005,400400,2004,12,9,0
005,400400,2005,54,49,0
005,400400,2006,74,68,0
005,400400,2007,35,24,0
005,400400,2008,125,96,0
005,400400,2009,0,0,0
005,400400,2010,253,224,0
005,400400,2011,132,117,0
005,400400,2012,144,122,0
005,400400,3000,196,171,11
005,400400,3001,254,235,0
005,400400,3002,17,13,0
005,400400,3003,170,154,0
005,400400,3004,44,39,0
005,400400,3005,72,61,0
005,400400,3006,157,129,0
005,400400,3007,283,233,0
005,400400,3008,22,19,0
005,400400,3009,35,27,0
005,400400,3010,140,110,0
005,400400,3011,79,69,0
005,400400,3012,35,28,0
005,400400,3013,170,152,7
005,400501,1000,40,34,0
005,400501,1001,321,283,0
005,400501,1002,88,60,0
005,400501,1003,183,147,0
005,400501,1004,77,61,0
005,400501,1005,301,240,0
005,400501,1006,23,13,0
005,400501,1007,186,161,0
005,400501,1008,43,36,0
005,400501,1009,50,40,0
005,400501,1010,947,774,0
005,400501,1011,40,32,0
005,400501,1012,121,96,0
005,400501,1013,57,36,0
005,400501,1014,38,32,0
005,400501,1015,40,29,0
005,400501,1016,37,28,0
005,400501,2000,0,0,0
005,400501,2001,0,0,0
005,400501,2002,445,379,0
005,400501,2003,115,87,0
005,400501,2004,112,96,0
005,400502,1000,44,42,0
005,400502,1001,72,51,0
005,400502,1002,34,26,0
005,400502,1003,73,58,0
005,400502,1004,54,51,0
005,400502,1005,52,49,0
005,400502,1006,31,26,0
005,400502,1007,109,97,0
005,400502,1008,1063,886,0
005,400502,1009,64,47,0
005,400502,1010,38,27,0
005,400502,1011,33,27,0
005,400502,1012,19,19,0
005,400502,1013,84,76,0
005,400502,1014,32,25,0
005,400502,1015,175,157,0
005,400502,1016,36,25,0
005,400502,1017,48,42,0
005,400502,1018,10,8,0
005,400502,2000,67,62,0
005,400502,2001,58,48,0
005,400502,2002,95,83,9
005,400502,2003,393,350,0
005,400502,2004,89,74,0
005,400502,2005,834,717,0
005,400502,2006,49,38,0
005,400502,2007,117,101,0
005,400502,2008,59,53,0
005,400502,2009,192,144,0
005,400502,2010,35,27,0
005,400502,3000,150,128,0
005,400502,3001,25,15,0
005,400502,3002,653,433,0
005,400502,3003,65,61,0
005,400502,3004,0,0,0
005,400502,3005,28,23,0
005,400502,3006,87,75,0
005,400502,3007,36,31,0
005,400502,3008,34,20,0
005,400502,3009,0,0,0
005,400502,3010,0,0,0
005,400600,1000,47,37,0
005,400600,1001,115,111,0
005,400600,1002,22,21,14
005,400600,1003,10,8,0
005,400600,1004,21,18,0
005,400600,1005,36,23,0
005,400600,1006,291,221,0
005,400600,1007,129,108,0
005,400600,1008,22,17,0
005,400600,1009,13,13,0
005,400600,1010,34,32,0
005,400600,2000,296,266,0
005,400600,2001,46,37,0
005,400600,2002,56,52,0
005,400600,2003,108,100,0
005,400600,2004,58,42,0
005,400600,2005,46,37,0
005,400600,2006,56,51,0
005,400600,2007,69,56,0
005,400600,2008,16,11,0
005,400600,3000,55,50,0
005,400600,3001,284,230,0
005,400600,3002,54,48,0
005,400600,3003,19,17,0
005,400600,3004,39,36,0
005,400600,3005,24,19,0
005,400600,3006,24,20,0
005,400600,3007,484,339,0
005,400600,3008,0,0,0
005,400700,1000,33,31,0
005,400700,1001,8,5,0
005,400700,1002,453,404,0
005,400700,1003,103,92,32
005,400700,1004,96,82,0
005,400700,1005,55,46,0
005,400700,1006,38,37,0
005,400700,1007,188,167,0
005,400700,1008,40,34,0
005,400700,1009,70,56,0
005,400700,1010,0,0,0
005,400700,1011,42,35,0
005,400700,1012,13,5,0
005,400700,1013,10,6,0
005,400700,1014,0,0,0
005,400700,2000,41,34,0
005,400700,2001,22,12,0
005,400700,2002,48,41,0
005,400700,2003,529,363,0
005,400700,2004,28,25,0
005,400700,3000,74,63,0
005,400700,3001,46,40,0
005,400700,3002,20,17,0
005,400700,3003,170,163,0
005,400700,3004,20,19,0
005,400700,3005,107,96,0
005,400700,3006,69,61,0
005,400700,3007,82,74,0
005,400700,3008,59,52,0
005,400700,3009,68,55,0
005,400700,3010,39,37,0
005,400700,3011,35,29,0
005,400700,3012,12,12,0
005,400800,1000,36,33,4
005,400800,1001,149,125,0
005,400800,1002,127,115,0
005,400800,1003,0,0,0
005,400800,1004,51,51,0
005,400800,1005,0,0,0
005,400800,2000,295,263,0
005,400800,2001,28,28,0
005,400800,2002,24,17,0
005,400800,2003,13,10,1
005,400800,2004,16,8,0
005,400800,2005,28,25,0
005,400800,2006,9,8,0
005,400800,2007,88,81,0
005,400800,2008,24,16,0
005,400800,2009,6,6,0
005,400800,2010,0,0,0
005,400800,2011,0,0,0
005,400800,2012,9,8,0
005,400800,2013,13,9,0
005,400800,2014,7,5,0
005,400800,2015,11,6,0
005,400800,2016,13,11,0
005,400800,2017,5,3,0
005,400800,2018,15,14,0
005,400800,2019,20,13,0
005,400800,2020,18,16,0
005,400800,2021,58,54,0
005,400800,2022,36,32,2
005,400800,2023,37,35,0
005,400800,2024,15,10,2
005,400900,1000,161,135,0
005,400900,1001,54,41,0
005,400900,1002,1213,953,0
005,400900,1003,66,57,0
005,400900,1004,312,229,0
005,400900,1005,165,127,0
005,401200,1000,29,21,0
005,401200,1001,0,0,0
005,401200,1002,43,41,0
005,401200,1003,126,110,0
005,401200,1004,115,97,0
005,401200,1005,127,107,0
005,401200,1006,42,38,0
005,401200,1007,586,485,0
005,401200,1008,30,27,0
005,401200,1009,39,36,0
005,401200,1010,59,42,0
005,401200,1011,407,349,39
005,401200,1012,84,73,0
005,401200,1013,120,110,0
005,401200,1014,0,0,0
005,401200,1015,0,0,0
005,401200,1016,4,3,0
005,401200,1017,28,25,0
005,401200,1018,88,84,0
005,401200,1019,72,59,0
005,401200,1020,31,27,0
005,401200,1021,0,0,0
005,401200,1022,0,0,0
005,401200,1023,29,26,0
005,401200,1024,18,15,0
005,401200,1025,39,19,0
005,401200,1026,36,26,0
005,401200,1027,0,0,0
005,401200,1028,0,0,0
005,401200,1029,0,0,0
005,401200,1030,0,0,0
005,401200,1031,0,0,0
005,401200,1032,31,27,0
005,401200,2000,301,248,0
005,401200,2001,81,65,0
005,401200,2002,41,38,0
005,401200,2003,185,164,0
005,401200,2004,88,69,0
005,401200,2005,50,33,0
005,401200,2006,0,0,0
005,401200,2007,143,126,40
005,401200,2008,89,67,0
005,401200,2009,14,10,0
005,401200,2010,0,0,0
005,401200,2011,172,145,0
005,401200,2012,31,27,0
005,401200,2013,61,50,0
005,401200,2014,27,26,0
005,401200,2015,388,332,0
005,401200,2016,22,19,0
005,401200,2017,31,25,0
005,401200,2018,0,0,0
005,401301,1000,364,292,0
005,401301,1001,38,30,0
005,401301,1002,11,8,0
005,401301,1003,89,60,0
005,401301,1004,36,32,0
005,401301,1005,50,39,0
005,401301,1006,13,13,0
005,401301,1007,42,34,0
005,401301,1008,17,8,0
005,401301,1009,0,0,0
005,401301,1010,0,0,0
005,401301,1011,5,4,0
005,401301,1012,80,68,0
005,401301,1013,58,50,0
005,401301,1014,79,74,0
005,401301,1015,92,87,0
005,401301,1016,0,0,0
005,401301,1017,10,6,0
005,401301,1018,65,61,0
005,401301,2000,151,142,0
005,401301,2001,38,30,0
005,401301,2002,35,27,0
005,401301,2003,216,194,0
005,401301,2004,65,49,0
005,401301,2005,59,50,0
005,401301,2006,0,0,0
005,401301,2007,0,0,0
005,401301,2008,125,114,0
005,401301,2009,11,11,0
005,401301,2010,0,0,0
005,401301,2011,0,0,0
005,401301,2012,24,19,0
005,401301,2013,38,33,0
005,401301,2014,31,25,0
005,401301,2015,0,0,0
005,401301,2016,28,21,0
005,401301,3000,227,192,0
005,401301,3001,37,34,0
005,401301,3002,14,12,0
005,401301,3003,9,7,0
005,401301,3004,1070,740,18
005,401301,3005,50,40,0
005,401301,3006,96,84,0
005,401301,3007,120,96,0
005,401301,3008,22,17,0
005,401301,3009,73,61,0
005,401301,3010,101,89,0
005,401301,3011,0,0,0
005,401301,3012,26,15,0
005,401301,3013,61,58,0
005,401301,3014,48,43,0
005,401301,3015,48,40,0
005,401301,3016,31,17,0
005,401303,1000,267,234,0
005,401303,1001,16,14,0
005,401303,1002,87,69,0
005,401303,1003,178,149,0
005,401303,1004,74,58,0
005,401303,1005,111,84,0
005,401303,1006,32,32,0
005,401303,1007,279,218,0
005,401303,2000,59,50,0
005,401303,2001,73,56,0
005,401303,2002,231,178,0
005,401303,2003,537,414,0
005,401303,2004,156,123,0
005,401303,2005,31,23,0
005,401303,2006,15,7,0
005,401303,2007,79,66,0
005,401303,2008,51,41,0
005,401303,3000,299,259,0
005,401303,3001,106,90,0
005,401303,3002,26,21,0
005,401303,3003,61,52,0
005,401303,3004,47,42,0
005,401303,3005,114,95,0
005,401303,3006,96,93,0
005,401304,1000,0,0,0
005,401304,1001,192,159,0
005,401304,1002,126,111,0
005,401304,1003,98,81,0
005,401304,1004,96,87,0
005,401304,1005,98,79,0
005,401304,1006,56,51,0
005,401304,1007,151,123,0
005,401304,1008,51,36,0
005,401304,1009,75,67,0
005,401304,1010,204,181,0
005,401304,1011,0,0,0
005,401304,1012,77,67,0
005,401304,1013,90,79,0
005,401304,1014,54,37,0
005,401304,2000,157,132,13
005,401304,2001,21,15,0
005,401304,2002,29,18,0
005,401304,2003,149,133,0
005,401304,2004,158,134,0
005,401304,2005,37,32,0
005,401304,2006,319,278,0
005,401304,2007,17,8,0
005,401304,2008,29,20,0
005,401304,2009,69,54,0
005,401304,2010,273,243,0
005,401304,2011,0,0,0
005,401304,2012,10,7,0
005,401304,2013,452,385,0
005,401304,2014,44,35,0
005,401401,1000,232,186,0
005,401401,1001,811,810,811
005,401401,1002,31,27,0
005,401401,1003,41,25,0
005,401401,1004,35,28,0
005,401401,1005,40,24,0
005,401401,1006,38,31,0
005,401401,1007,7,1,0
005,401401,1008,36,34,0
005,401401,1009,192,156,0
005,401401,1010,70,61,0
005,401401,1011,63,55,0
005,401401,1012,200,142,0
005,401401,1013,49,35,0
005,401401,2000,16,15,0
005,401401,2001,104,98,0
005,401401,2002,17,15,0
005,401401,2003,14,10,0
005,401401,2004,58,54,0
005,401401,2005,49,43,0
005,401401,2006,280,239,0
005,401401,2007,62,43,0
005,401401,2008,45,37,0
005,401401,2009,35,23,0
005,401401,2010,48,46,0
005,401401,2011,71,48,0
005,401401,2012,35,31,0
005,401401,2013,27,18,0
005,401401,2014,34,25,0
005,401401,2015,50,41,0
005,401401,2016,27,24,0
005,401401,2017,117,101,0
005,401401,2018,63,56,0
005,401401,3000,95,76,0
005,401401,3001,9,8,0
005,401401,3002,1,1,0
005,401401,3003,79,68,0
005,401401,3004,12,10,0
005,401401,3005,22,9,0
005,401401,3006,139,120,0
005,401401,3007,40,29,0
005,401401,3008,529,437,43
005,401401,3009,508,435,0
005,401401,3010,189,161,10
005,401402,1000,44,36,0
005,401402,1001,13,11,0
005,401402,1002,764,642,37
005,401402,1003,99,93,0
005,401402,1004,25,25,0
005,401402,1005,53,45,0
005,401402,1006,105,80,0
005,401402,1007,62,56,0
005,401402,2000,307,256,20
005,401402,2001,42,37,0
005,401402,2002,31,28,0
005,401402,2003,11,10,0
005,401402,2004,43,36,0
005,401402,2005,290,237,0
005,401402,2006,0,0,0
005,401402,2007,232,191,0
005,401402,2008,79,64,0
005,401402,2009,485,414,0
005,401402,2010,0,0,0
005,401402,2011,0,0,0
005,401402,2012,25,21,0
005,401402,2013,18,16,0
005,401402,3000,941,770,18
005,401402,3001,46,34,0
005,401402,3002,125,110,0
005,401402,3003,83,77,0
005,401402,3004,30,24,0
005,401402,4000,294,246,6
005,401402,4001,278,237,0
005,401402,4002,20,20,0
005,401402,4003,63,50,0
005,401402,4004,29,24,0
005,401402,4005,62,49,0
005,401402,4006,28,21,0
005,401402,4007,130,106,0
005,401402,4008,32,25,0
005,401500,1000,56,51,0
005,401500,1001,0,0,0
005,401500,1002,8,6,1
005,401500,1003,0,0,0
005,401500,1004,0,0,0
005,401500,1005,0,0,0
005,401500,1006,0,0,0
005,401500,1007,0,0,0
005,401500,1008,9,6,1
005,401500,1009,6,0,0
005,401500,1010,5,5,0
005,401500,1011,8,6,0
005,401500,1012,3,3,0
005,401500,1013,9,9,0
005,401500,1014,7,7,0
005,401500,1015,21,18,0
005,401500,1016,19,11,0
005,401500,1017,19,16,0
005,401500,1018,84,80,0
005,401500,1019,20,19,0
005,401500,1020,3,3,0
005,401500,1021,10,6,0
005,401500,1022,9,7,0
005,401500,1023,20,13,0
005,401500,1024,96,86,0
005,401500,1025,12,6,0
005,401500,1026,13,9,0
005,401500,1027,4,4,0
005,401500,1028,15,13,0
005,401500,1029,24,21,0
005,401500,1030,12,9,0
005,401500,1031,23,22,0
005,401500,1032,23,18,0
005,401500,1033,0,0,0
005,401500,1034,12,10,0
005,401500,1035,30,17,0
005,401500,1036,467,328,0
005,401500,1037,15,5,0
005,401500,1038,143,121,0
005,401500,1039,221,192,0
005,401500,1040,9,6,0
005,401500,1041,79,58,0
005,401500,1042,141,101,0
005,401500,1043,26,19,0
005,401500,1044,0,0,0
005,401500,1045,23,11,0
005,401500,1046,203,131,0
005,401500,1047,0,0,0
005,401500,1048,0,0,0
005,401500,1049,292,243,0
005,401500,1050,20,18,0
005,401500,1051,52,39,0
005,401500,1052,27,14,0
005,401500,1053,26,20,0
005,401500,1054,21,17,0
005,401500,1055,28,17,0
005,401500,1056,29,25,0
005,401500,1057,143,119,0
005,401500,1058,0,0,0
005,401500,1059,4,1,0
005,401500,1060,113,99,0
005,401500,1061,15,15,0
005,401500,1062,14,11,0
005,401500,1063,10,9,0
005,401500,1064,0,0,0
005,990000,0001,0,0,0
005,990000,0002,0,0,0
005,990000,0003,0,0,0
007,230100,1000,41,33,0
007,230100,1001,78,74,0
007,230100,1002,57,52,0
007,230100,1003,34,30,0
007,230100,1004,128,114,0
007,230100,1005,8,6,0
007,230100,1006,28,24,1
007,230100,1007,23,21,0
007,230100,1008,89,79,0
007,230100,1009,11,7,0
007,230100,1010,0,0,0
007,230100,1011,108,98,0
007,230100,1012,70,70,0
007,230100,1013,137,120,0
007,230100,1014,59,44,0
007,230100,1015,45,39,0
007,230100,1016,144,137,0
007,230100,2000,136,122,0
007,230100,2001,39,38,0
007,230100,2002,0,0,0
007,230100,2003,0,0,0
007,230100,2004,17,17,0
007,230100,2005,19,13,0
007,230100,2006,58,40,0
007,230100,2007,122,109,14
007,230100,2008,83,76,8
007,230100,2009,64,59,0
007,230100,2010,202,174,0
007,230100,2011,51,41,0
007,230100,2012,21,16,0
007,230100,2013,191,158,0
007,230100,2014,86,72,0
007,230100,2015,28,16,0
007,230100,2016,34,26,0
007,230100,2017,32,30,0
007,230100,2018,128,106,0
007,230100,2019,84,74,0
007,230100,2020,30,22,0
007,230100,3000,68,63,0
007,230100,3001,147,139,0
007,230100,3002,28,28,0
007,230100,3003,18,14,0
007,230100,3004,118,101,0
007,230100,3005,33,32,0
007,230100,3006,70,70,0
007,230100,3007,197,178,0
007,230100,3008,61,55,0
007,230100,3009,56,44,0
007,230100,3010,64,57,0
007,230100,3011,24,21,0
007,230100,3012,21,15,0
007,230100,3013,29,25,0
007,230100,3014,8,8,0
007,230100,3015,19,19,0
007,230200,1000,229,181,0
007,230200,1001,405,343,0
007,230200,1002,49,43,0
007,230200,1003,54,48,0
007,230200,1004,11,8,0
007,230200,1005,46,38,0
007,230200,2000,592,515,0
007,230200,2001,63,42,0
007,230200,2002,322,267,0
007,230200,2003,37,25,0
007,230200,2004,102,93,0
007,230200,2005,46,40,0
007,230200,2006,36,25,0
007,230200,2007,189,149,4
007,230200,2008,33,25,0
007,230200,2009,74,57,0
007,230200,3000,313,273,7
007,230200,3001,99,88,0
007,230200,3002,60,52,0
007,230200,3003,305,269,0
007,230200,3004,93,76,0
007,230200,3005,434,358,17
007,230200,4000,235,183,0
007,230200,4001,24,22,0
007,230200,4002,0,0,0
007,230200,4003,112,99,0
007,230200,4004,20,19,0
007,230200,4005,44,30,0
007,230200,4006,140,121,0
007,230200,4007,445,321,7
007,230200,4008,31,22,0
007,230200,4009,128,102,0
007,230200,4010,38,31,0
007,230200,4011,9,9,0
007,230200,4012,91,68,0
007,230200,4013,121,100,0
007,230200,4014,0,0,0
007,230200,4015,54,42,0
007,230200,4016,143,113,0
007,230200,4017,50,45,0
007,230200,4018,83,78,0
007,230200,4019,36,24,0
007,230300,1000,250,156,0
007,230300,1001,16,16,0
007,230300,1002,160,99,0
007,230300,1003,37,28,0
007,230300,1004,26,20,0
007,230300,1005,26,19,0
007,230300,1006,15,10,0
007,230300,1007,81,76,0
007,230300,1008,49,40,0
007,230300,1009,35,32,0
007,230300,1010,255,183,0
007,230300,1011,35,32,0
007,230300,1012,26,22,0
007,230300,1013,23,20,0
007,230300,1014,58,55,0
007,230300,1015,21,19,0
007,230300,1016,19,13,0
007,230300,1017,22,17,0
007,230300,1018,21,19,0
007,230300,1019,33,27,0
007,230300,1020,13,13,5
007,230300,1021,14,14,3
007,230300,1022,7,7,0
007,230300,1023,16,16,0
007,230300,1024,33,28,1
007,230300,1025,22,22,0
007,230300,1026,22,16,0
007,230300,1027,39,36,0
007,230300,1028,4,3,0
007,230300,1029,71,66,0
007,230300,1030,17,10,0
007,230300,1031,3,3,3
007,230300,1032,8,7,0
007,230300,1033,13,8,0
007,230300,1034,53,51,0
007,230300,2000,59,54,0
007,230300,2001,409,364,0
007,230300,2002,9,9,0
007,230300,2003,56,50,0
007,230300,2004,153,138,0
007,230300,2005,50,40,0
007,230300,2006,66,48,0
007,230300,2007,65,51,0
007,230300,2008,72,67,0
007,230400,1000,90,72,0
007,230400,1001,131,107,0
007,230400,1002,110,89,0
007,230400,1003,38,30,0
007,230400,1004,93,82,0
007,230400,1005,38,32,0
007,230400,1006,194,141,0
007,230400,1007,50,38,0
007,230400,1008,42,31,0
007,230400,1009,180,158,0
007,230400,1010,41,32,0
007,230400,1011,51,44,0
007,230400,1012,32,29,0
007,230400,1013,2,1,0
007,230400,1014,0,0,0
007,230400,1015,56,47,0
007,230400,1016,251,198,0
007,230400,1017,3,1,0
007,230400,1018,74,65,0
007,230400,1019,75,68,0
007,230400,1020,18,14,0
007,230400,1021,99,86,0
007,230400,1022,15,11,0
007,230400,2000,90,79,0
007,230400,2001,145,117,0
007,230400,2002,25,17,0
007,230400,2003,102,76,0
007,230400,2004,242,190,11
007,230400,2005,62,49,0
007,230400,2006,24,16,0
007,230400,2007,30,22,0
007,230400,2008,116,102,0
007,230400,2009,234,199,0
007,230400,2010,83,65,0
007,230400,2011,48,31,0
007,230400,2012,11,4,0
007,230400,3000,164,138,0
007,230400,3001,8,8,0
007,230400,3002,21,11,0
007,230400,3003,0,0,0
007,230400,3004,80,74,0
007,230400,3005,217,179,0
007,230400,3006,117,98,0
007,230400,3007,59,46,0
007,230400,3008,81,66,0
007,230400,3009,13,6,0
007,230400,3010,43,41,0
007,230400,3011,271,227,0
007,230400,3012,29,27,0
007,230400,3013,250,212,0
007,230400,3014,15,15,0
007,230400,3015,26,25,0
007,230400,3016,20,15,0
007,230400,3017,19,15,0
007,230400,3018,24,18,0
007,230400,3019,39,27,0
007,230501,1000,110,96,0
007,230501,1001,22,16,0
007,230501,1002,19,11,0
007,230501,1003,20,19,0
007,230501,1004,84,65,2
007,230501,1005,79,61,0
007,230501,1006,83,80,0
007,230501,1007,43,35,0
007,230501,1008,499,428,0
007,230501,1009,31,27,0
007,230501,1010,17,15,0
007,230501,1011,36,33,0
007,230501,1012,46,38,0
007,230501,1013,42,28,0
007,230501,1014,98,71,0
007,230501,1015,14,13,0
007,230501,1016,42,34,0
007,230501,1017,40,25,0
007,230501,1018,7,2,0
007,230501,1019,4,2,0
007,230501,1020,11,10,0
007,230501,1021,100,77,0
007,230501,1022,205,187,0
007,230501,1023,9,9,0
007,230501,1024,70,53,0
007,230501,1025,118,82,0
007,230501,1026,66,55,0
007,230501,1027,167,143,0
007,230501,2000,65,62,0
007,230501,2001,101,86,0
007,230501,2002,65,45,0
007,230501,2003,217,190,0
007,230501,2004,211,180,0
007,230501,2005,542,434,0
007,230501,2006,49,44,0
007,230501,2007,25,16,0
007,230501,2008,25,18,0
007,230501,2009,22,16,0
007,230501,2010,38,36,0
007,230501,2011,16,12,0
007,230501,2012,55,39,0
007,230501,2013,138,116,0
007,230501,2014,85,69,0
007,230501,2015,48,34,0
007,230501,2016,40,29,0
007,230501,2017,408,321,0
007,230501,2018,26,18,0
007,230501,2019,49,39,0
007,230501,2020,26,19,0
007,230502,1000,0,0,0
007,230502,1001,15,14,0
007,230502,1002,260,217,0
007,230502,1003,114,90,0
007,230502,1004,79,63,0
007,230502,1005,58,56,0
007,230502,1006,182,142,0
007,230502,1007,160,128,0
007,230502,1008,43,34,0
007,230502,2000,69,66,0
007,230502,2001,29,25,0
007,230502,2002,259,234,0
007,230502,2003,77,72,0
007,230502,2004,38,35,0
007,230502,2005,15,6,0
007,230502,2006,86,78,0
007,230502,2007,16,16,0
007,230502,2008,12,5,0
007,230502,2009,29,26,0
007,230502,2010,70,57,17
007,230502,2011,158,147,0
007,230502,2012,19,19,0
007,230502,2013,21,20,0
007,230502,2014,201,167,0
007,230502,2015,39,38,0
007,230502,2016,70,57,0
007,230502,2017,12,10,0
007,230502,2018,33,25,0
007,230502,2019,21,16,0
007,230502,2020,7,6,0
007,230502,2021,30,27,0
007,230502,2022,84,68,0
007,230502,2023,7,4,0
007,230502,2024,6,4,0
007,230502,2025,31,23,0
007,230502,2026,43,35,0
007,230502,2027,113,90,0
007,230502,2028,16,10,0
007,230502,2029,16,16,0
007,230502,2030,161,141,0
007,230502,2031,17,13,0
007,230502,2032,155,135,0
007,230502,2033,18,15,0
007,230502,2034,51,42,0
007,230502,2035,73,61,0
007,230502,2036,69,53,0
007,230502,2037,245,190,0
007,230502,2038,36,32,0
007,230502,3000,35,19,12
007,230502,3001,14,10,0
007,230502,3002,154,123,0
007,230502,3003,57,49,0
007,230502,3004,14,10,0
007,230502,3005,129,97,0
007,230502,3006,127,110,0
007,230502,3007,52,45,0
007,230502,3008,162,130,7
007,230502,3009,68,61,0
