GISJOIN,YEAR,GEOID,GEOCODE,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,COUSUBCC,SUBMCDA,CONCITA,PLACEA,PLACECC,TRACTA,BLKGRPA,BLOCKA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSA,ANRCA,CBSAA,MEMI,CSAA,METDIVA,NECTAA,NMEMI,CNECTAA,NECTADIVA,CBSAPCI,NECTAPCI,CDA,SLDU18A,SLDL18A,VTDA,VTDI,SDELMA,SDSECA,SDUNIA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,INTPTLAT,INTPTLON,LSADC,U7B001,U7B002,U7B003,U7B004,U7B005,U7B006,U7B007,U7B008,U7B009,U7B010,U7B011,U7B012,U7B013,U7B014,U7B015,U7B016,U7B017,U7B018,U7B019,U7B020,U7B021,U7B022,U7B023,U7B024,U7B025,U7B026,U7B027,U7B028,U7B029,U7B030,U7B031,U7B032,U7B033,U7B034,U7B035,U7B036,U7B037,U7B038,U7B039,U7B040,U7B041,U7B042,U7B043,U7B044,U7B045,U7B046,U7B047,U7B048,U7B049,U7B050,U7B051,U7B052,U7B053,U7B054,U7B055,U7B056,U7B057,U7B058,U7B059,U7B060,U7B061,U7B062,U7B063,U7B064,U7B065,U7B066,U7B067,U7B068,U7B069,U7B070,U7B071
"G72003100510022","2020","1500000US720310510022","720310510022","9","0","Puerto Rico","72","Carolina Municipio","031",,,,,,,"051002","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"3530459","0","2","Block Group 2","S","+18.3210088","-065.9397410","BG",1202,457,112,113,4,0,0,228,745,736,5,0,1,0,597,2,0,0,130,0,0,1,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003100511021","2020","1500000US720310511021","720310511021","9","0","Puerto Rico","72","Carolina Municipio","031",,,,,,,"051102","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"3587699","0","1","Block Group 1","S","+18.3490885","-065.9397902","BG",1701,668,119,184,6,0,0,359,1033,1008,21,1,0,0,616,1,0,0,360,0,0,9,0,0,0,15,0,0,0,10,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003100511022","2020","1500000US720310511022","720310511022","9","0","Puerto Rico","72","Carolina Municipio","031",,,,,,,"051102","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"712510","0","2","Block Group 2","S","+18.3668278","-065.9329756","BG",893,405,83,96,2,3,0,221,488,445,0,0,1,0,308,1,0,0,133,0,0,2,0,0,0,26,13,0,0,5,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003100511023","2020","1500000US720310511023","720310511023","9","0","Puerto Rico","72","Carolina Municipio","031",,,,,,,"051102","3",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"6354430","0","3","Block Group 3","S","+18.3398947","-065.9211990","BG",1573,744,241,169,8,5,0,321,829,745,11,0,1,0,483,0,0,0,248,0,0,2,0,0,0,43,5,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"G72003100511031","2020","1500000US720310511031","720310511031","9","0","Puerto Rico","72","Carolina Municipio","031",,,,,,,"051103","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"231585","0","1","Block Group 1","S","+18.3648620","-065.9262620","BG",1526,759,219,193,6,0,0,341,767,717,10,0,0,0,468,3,0,0,228,0,0,8,0,0,0,38,5,0,0,22,0,0,3,0,1,0,0,0,7,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003100511032","2020","1500000US720310511032","720310511032","9","0","Puerto Rico","72","Carolina Municipio","031",,,,,,,"051103","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"1119298","0","2","Block Group 2","S","+18.3698495","-065.9224029","BG",2549,1144,323,172,11,0,0,638,1405,1335,19,0,0,0,1003,1,0,0,307,0,0,5,0,0,0,47,7,0,0,29,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003100511033","2020","1500000US720310511033","720310511033","9","0","Puerto Rico","72","Carolina Municipio","031",,,,,,,"051103","3",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"1812901","0","3","Block Group 3","S","+18.3564171","-065.9209633","BG",774,457,184,104,0,0,1,168,317,302,16,0,1,0,227,6,0,0,49,0,0,3,0,0,0,12,2,0,0,6,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003100511041","2020","1500000US720310511041","720310511041","9","0","Puerto Rico","72","Carolina Municipio","031",,,,,,,"051104","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"143684","0","1","Block Group 1","S","+18.3698633","-065.9275363","BG",821,373,129,68,12,11,0,153,448,400,7,0,0,0,276,0,0,0,111,0,0,0,0,1,5,26,5,0,0,14,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003100511042","2020","1500000US720310511042","720310511042","9","0","Puerto Rico","72","Carolina Municipio","031",,,,,,,"051104","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"2365449","79201","2","Block Group 2","S","+18.3815143","-065.9242690","BG",2124,889,279,131,13,18,0,448,1235,1156,9,4,0,0,979,0,0,1,160,0,0,1,0,0,2,45,13,0,0,17,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003100511043","2020","1500000US720310511043","720310511043","9","0","Puerto Rico","72","Carolina Municipio","031",,,,,,,"051104","3",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"152601","0","3","Block Group 3","S","+18.3672736","-065.9276615","BG",634,308,89,38,1,4,0,176,326,303,14,0,0,0,218,0,0,0,71,0,0,0,0,0,0,14,4,0,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003109800031","2020","1500000US720319800031","720319800031","9","0","Puerto Rico","72","Carolina Municipio","031",,,,,,,"980003","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"5733331","1015907","1","Block Group 1","S","+18.4383594","-065.9991694","BG",16,2,0,0,0,2,0,0,14,8,1,1,0,0,1,0,0,1,2,1,0,0,0,1,0,5,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"G72003109900000","2020","1500000US720319900000","720319900000","9","0","Puerto Rico","72","Carolina Municipio","031",,,,,,,"990000","0",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"0","32216647","0","Block Group 0","S","+18.4803228","-066.0136599","BG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300202001","2020","1500000US720330202001","720330202001","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020200","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"138055","0","1","Block Group 1","S","+18.4404948","-066.1190010","BG",566,208,41,68,17,0,1,81,358,338,3,0,0,0,224,0,0,0,100,0,0,11,0,0,0,13,0,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300202002","2020","1500000US720330202002","720330202002","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020200","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"334351","236603","2","Block Group 2","S","+18.4431955","-066.1121323","BG",994,505,155,128,3,0,0,219,489,459,3,1,0,0,369,0,0,0,67,1,0,17,0,0,1,24,0,0,0,19,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300202003","2020","1500000US720330202003","720330202003","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020200","3",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"115276","0","3","Block Group 3","S","+18.4381864","-066.1209852","BG",822,337,89,67,3,0,0,178,485,462,3,0,0,0,290,0,0,0,141,0,0,28,0,0,0,20,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"G72003300202004","2020","1500000US720330202004","720330202004","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020200","4",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"162920","0","4","Block Group 4","S","+18.4363528","-066.1227859","BG",836,390,80,100,3,0,0,207,446,413,5,0,0,0,251,0,2,0,145,0,0,10,0,0,0,33,0,0,0,23,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300203021","2020","1500000US720330203021","720330203021","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020302","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"388435","8838","1","Block Group 1","S","+18.4364528","-066.1318553","BG",1793,699,220,138,37,0,4,300,1094,1042,15,1,0,0,781,0,0,0,236,0,0,7,0,1,1,47,4,0,0,28,0,0,0,0,0,1,0,0,11,0,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300204221","2020","1500000US720330204221","720330204221","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020422","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"503476","0","1","Block Group 1","S","+18.4367740","-066.1466845","BG",2205,912,165,182,41,0,0,524,1293,1222,103,1,0,0,854,2,0,1,252,0,0,9,0,0,0,70,1,0,0,62,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300204231","2020","1500000US720330204231","720330204231","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020423","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"635680","258247","1","Block Group 1","S","+18.4416898","-066.1247889","BG",1179,471,130,104,7,4,2,224,708,660,14,1,0,0,501,0,0,0,127,2,0,9,0,6,0,34,3,0,0,16,0,0,6,0,0,0,0,0,8,0,1,0,0,0,0,0,14,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300204232","2020","1500000US720330204232","720330204232","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020423","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"259126","0","2","Block Group 2","S","+18.4490475","-066.1480786","BG",1421,656,176,103,1,1,0,375,765,740,15,3,0,0,611,0,0,1,105,0,0,5,0,0,0,17,7,0,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300204233","2020","1500000US720330204233","720330204233","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020423","3",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"342955","0","3","Block Group 3","S","+18.4510259","-066.1436679","BG",939,417,182,33,4,6,1,191,522,491,5,0,0,0,451,0,0,1,32,0,0,2,0,0,0,19,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"G72003300204251","2020","1500000US720330204251","720330204251","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020425","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"134388","0","1","Block Group 1","S","+18.4332967","-066.1530901","BG",1122,596,148,114,0,0,0,334,526,520,25,0,0,0,357,0,0,0,134,0,0,2,0,2,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300204252","2020","1500000US720330204252","720330204252","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020425","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"209558","0","2","Block Group 2","S","+18.4333123","-066.1479731","BG",1001,529,140,62,10,0,1,316,472,445,15,3,0,0,290,2,5,0,120,0,0,7,0,2,1,23,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300204261","2020","1500000US720330204261","720330204261","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020426","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"304154","0","1","Block Group 1","S","+18.4359638","-066.1272589","BG",1807,793,245,238,7,0,1,302,1014,986,12,5,0,0,679,2,0,0,279,0,0,8,0,0,1,25,1,0,0,20,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300204281","2020","1500000US720330204281","720330204281","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020428","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"385089","0","1","Block Group 1","S","+18.4271660","-066.1463665","BG",843,435,145,63,4,0,0,223,408,402,5,0,0,0,317,0,0,0,73,0,0,7,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300204282","2020","1500000US720330204282","720330204282","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020428","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"256691","0","2","Block Group 2","S","+18.4258051","-066.1417341","BG",915,405,129,58,21,0,0,197,510,481,3,0,0,0,392,0,0,0,84,0,0,2,0,0,0,18,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300204283","2020","1500000US720330204283","720330204283","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020428","3",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"488519","0","3","Block Group 3","S","+18.4310402","-066.1408320","BG",1024,498,131,94,15,3,0,255,526,500,2,3,0,0,423,0,0,0,72,0,0,0,0,0,0,25,4,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300204284","2020","1500000US720330204284","720330204284","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020428","4",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"215956","0","4","Block Group 4","S","+18.4344946","-066.1440271","BG",1433,831,221,143,3,0,0,464,602,581,9,2,0,0,432,1,0,0,137,0,0,0,0,0,0,21,1,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300204285","2020","1500000US720330204285","720330204285","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020428","5",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"442602","0","5","Block Group 5","S","+18.4256489","-066.1360647","BG",780,329,96,63,49,1,0,120,451,441,6,4,0,0,361,3,1,0,51,0,0,13,0,0,2,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300205001","2020","1500000US720330205001","720330205001","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020500","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"531211","0","1","Block Group 1","S","+18.4386826","-066.1626986","BG",1357,572,221,70,4,9,2,266,785,749,10,0,0,0,684,0,0,0,54,0,0,0,0,1,0,25,1,0,0,15,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300205002","2020","1500000US720330205002","720330205002","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020500","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"362069","0","2","Block Group 2","S","+18.4308229","-066.1629798","BG",1193,518,194,40,10,6,0,268,675,634,17,2,0,0,549,1,0,0,58,2,0,2,0,0,3,25,10,0,0,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003300205003","2020","1500000US720330205003","720330205003","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"020500","3",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"204932","0","3","Block Group 3","S","+18.4330298","-066.1676345","BG",876,410,107,25,4,4,4,266,466,448,7,1,0,0,399,0,0,0,35,0,0,6,0,0,0,13,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003309800011","2020","1500000US720339800011","720339800011","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"980001","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"704029","474682","1","Block Group 1","S","+18.4546277","-066.1328200","BG",3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003309800021","2020","1500000US720339800021","720339800021","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"980002","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"506436","379123","1","Block Group 1","S","+18.4284919","-066.1576868","BG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003309800031","2020","1500000US720339800031","720339800031","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"980003","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"1663090","30197","1","Block Group 1","S","+18.4295228","-066.1566333","BG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003309800041","2020","1500000US720339800041","720339800041","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"980004","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"262920","0","1","Block Group 1","S","+18.4423992","-066.1528002","BG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003309800051","2020","1500000US720339800051","720339800051","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"980005","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"1413820","93680","1","Block Group 1","S","+18.4446135","-066.1488190","BG",35,13,0,0,3,0,1,9,22,20,0,1,0,0,18,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003309800061","2020","1500000US720339800061","720339800061","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"980006","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"693554","31408","1","Block Group 1","S","+18.4399879","-066.1354998","BG",5,1,0,0,0,0,0,1,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003309800071","2020","1500000US720339800071","720339800071","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"980007","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"856269","10564","1","Block Group 1","S","+18.4308013","-066.1304108","BG",6,2,1,1,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003309902010","2020","1500000US720339902010","720339902010","9","0","Puerto Rico","72","Cataño Municipio","033",,,,,,,"990201","0",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"0","4091748","0","Block Group 0","S","+18.4524908","-066.1247396","BG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003502601001","2020","1500000US720352601001","720352601001","9","0","Puerto Rico","72","Cayey Municipio","035",,,,,,,"260100","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"8416445","0","1","Block Group 1","S","+18.1269730","-066.0725535","BG",796,441,97,95,5,0,0,244,355,307,6,0,0,0,252,1,0,0,44,0,0,3,0,0,1,27,23,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003502601002","2020","1500000US720352601002","720352601002","9","0","Puerto Rico","72","Cayey Municipio","035",,,,,,,"260100","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"1992337","0","2","Block Group 2","S","+18.1258615","-066.1025796","BG",1543,852,436,76,9,0,0,331,691,642,13,0,0,0,491,1,0,0,129,0,0,3,0,1,4,20,9,0,0,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"G72003502601003","2020","1500000US720352601003","720352601003","9","0","Puerto Rico","72","Cayey Municipio","035",,,,,,,"260100","3",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"3382338","1697","3","Block Group 3","S","+18.1500062","-066.0903939","BG",1165,701,220,225,6,0,0,250,464,424,12,1,0,0,362,0,0,0,45,0,0,4,0,0,0,32,5,0,0,19,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003502601004","2020","1500000US720352601004","720352601004","9","0","Puerto Rico","72","Cayey Municipio","035",,,,,,,"260100","4",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"5418272","3556","4","Block Group 4","S","+18.1311655","-066.1204286","BG",2569,1339,545,115,16,0,0,663,1230,1171,18,0,0,0,1027,4,0,0,106,0,0,15,1,0,0,30,0,0,0,17,0,0,4,0,0,0,0,0,7,0,2,0,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"G72003502601005","2020","1500000US720352601005","720352601005","9","0","Puerto Rico","72","Cayey Municipio","035",,,,,,,"260100","5",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"15126347","15401","5","Block Group 5","S","+18.1225896","-066.0914269","BG",2709,1279,360,112,34,0,1,772,1430,1324,19,0,0,0,1169,2,0,0,125,0,0,8,0,0,1,58,13,0,0,32,0,0,1,0,0,0,0,0,7,0,3,0,0,2,0,0,48,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003502602011","2020","1500000US720352602011","720352602011","9","0","Puerto Rico","72","Cayey Municipio","035",,,,,,,"260201","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"2585551","19827","1","Block Group 1","S","+18.1430830","-066.1593823","BG",1772,908,432,56,13,2,0,405,864,821,4,1,0,0,726,2,0,0,80,0,0,5,1,0,2,13,1,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003502602012","2020","1500000US720352602012","720352602012","9","0","Puerto Rico","72","Cayey Municipio","035",,,,,,,"260201","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"269864","0","2","Block Group 2","S","+18.1305334","-066.1410763","BG",1345,704,309,43,5,0,0,347,641,614,13,1,0,0,538,0,0,0,55,0,0,6,0,0,1,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"G72003502602021","2020","1500000US720352602021","720352602021","9","0","Puerto Rico","72","Cayey Municipio","035",,,,,,,"260202","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"3260580","15082","1","Block Group 1","S","+18.1249855","-066.1543170","BG",2547,1171,388,109,11,2,1,660,1376,1322,20,1,3,0,1197,1,1,0,88,0,0,10,0,1,0,34,5,0,0,17,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72003502602022","2020","1500000US720352602022","720352602022","9","0","Puerto Rico","72","Cayey Municipio","035",,,,,,,"260202","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"1745426","0","2","Block Group 2","S","+18.1217115","-066.1526735","BG",1359,602,220,53,12,1,0,316,757,710,6,4,4,0,584,6,0,0,103,0,0,3,0,0,0,29,6,0,0,20,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
