BLOCKID|COUNTYFP|DISTRICT
720054004003006|005|0035.3
720054004003007|005|0035.4
720054004003008|005|0035.4
720054004003009|005|0035.6
720054004003010|005|0035.4
720054004003011|005|0035.4
720054004003012|005|0035.4
720054004003013|005|0035.4
720054005011000|005|035.17
720054005011001|005|035.17
720054005011002|005|035.17
720054005011003|005|035.17
720054005011004|005|035.17
720054005011005|005|035.17
720054005011006|005|0035.7
720054005011007|005|0035.7
720054005011008|005|035.17
720054005011009|005|035.17
720054005011010|005|035.17
720054005011011|005|035.17
720054005011012|005|035.17
720054005011013|005|035.17
720054005011014|005|035.17
720054005011015|005|035.17
720054005011016|005|035.17
720054005012000|005|0035.5
720054005012001|005|0035.5
720054005012002|005|0035.7
720054005012003|005|0035.7
720054005012004|005|0035.7
720054005021000|005|035.17
720054005021001|005|035.17
720054005021002|005|035.17
720054005021003|005|035.17
720054005021004|005|0035.3
720054005021005|005|0035.3
720054005021006|005|0035.3
720054005021007|005|0035.3
720054005021008|005|0035.3
720054005021009|005|0035.3
720054005021010|005|0035.3
720054005021011|005|0035.3
720054005021012|005|035.17
720054005021013|005|0035.3
720054005021014|005|0035.3
720054005021015|005|035.17
720054005021016|005|035.17
720054005021017|005|0035.3
720054005021018|005|0035.3
720054005022000|005|035.17
720054005022001|005|035.17
720054005022002|005|035.17
720054005022003|005|035.17
720054005022004|005|035.17
720054005022005|005|035.17
720054005022006|005|035.17
720054005022007|005|0035.3
720054005022008|005|035.17
720054005022009|005|035.17
720054005022010|005|0035.3
720054005023000|005|035.19
720054005023001|005|035.19
720054005023002|005|035.19
720054005023003|005|035.15
720054005023004|005|035.19
720054005023005|005|035.17
720054005023006|005|035.17
720054005023007|005|0035.3
720054005023008|005|035.19
720054005023009|005|035.19
720054005023010|005|035.15
720054006001000|005|035.19
720054006001001|005|035.16
720054006001002|005|035.19
720054006001003|005|035.19
720054006001004|005|035.19
720054006001005|005|035.19
720054006001006|005|0035.1
720054006001007|005|0035.1
720054006001008|005|0035.1
720054006001009|005|0035.1
720054006001010|005|0035.1
720054006002000|005|035.19
720054006002001|005|035.19
720054006002002|005|035.19
720054006002003|005|035.19
720054006002004|005|035.19
720054006002005|005|035.19
720054006002006|005|035.19
720054006002007|005|035.19
720054006002008|005|035.19
720054006003000|005|035.19
720054006003001|005|035.19
720054006003002|005|035.19
720054006003003|005|035.19
720054006003004|005|035.19
720054006003005|005|035.19
720054006003006|005|035.19
720054006003007|005|035.19
720054006003008|005|035.19
720054007001000|005|0035.6
720054007001001|005|0035.6
720054007001002|005|0035.6
720054007001003|005|0035.6
720054007001004|005|0035.6
720054007001005|005|0035.6
720054007001006|005|0035.6
720054007001007|005|0035.6
720054007001008|005|0035.6
720054007001009|005|0035.6
720054007001010|005|ZZZZZZ
720054007001011|005|0035.6
720054007001012|005|0035.1
720054007001013|005|0035.1
720054007001014|005|035.19
720054007002000|005|0035.6
720054007002001|005|0035.6
720054007002002|005|0035.6
720054007002003|005|035.19
720054007002004|005|0035.6
720054007003000|005|0035.3
720054007003001|005|0035.6
720054007003002|005|0035.6
720054007003003|005|0035.6
720054007003004|005|0035.6
720054007003005|005|0035.6
720054007003006|005|0035.6
720054007003007|005|0035.6
720054007003008|005|0035.6
720054007003009|005|0035.6
720054007003010|005|0035.6
720054007003011|005|035.19
720054007003012|005|035.19
720054008001000|005|0035.1
720054008001001|005|0035.1
720054008001002|005|0035.1
720054008001003|005|0035.1
720054008001004|005|0035.1
720054008001005|005|ZZZZZZ
720054008002000|005|0035.1
720054008002001|005|0035.1
720054008002002|005|0035.1
720054008002003|005|0035.1
720054008002004|005|0035.1
720054008002005|005|0035.1
720054008002006|005|0035.1
720054008002007|005|0035.2
720054008002008|005|0035.2
720054008002009|005|0035.2
720054008002010|005|0035.2
720054008002011|005|0035.2
720054008002012|005|0035.2
720054008002013|005|0035.2
720054008002014|005|0035.2
720054008002015|005|0035.2
720054008002016|005|0035.2
720054008002017|005|0035.2
720054008002018|005|0035.2
720054008002019|005|0035.2
720054008002020|005|0035.2
720054008002021|005|0035.2
720054008002022|005|0035.2
720054008002023|005|0035.2
720054008002024|005|0035.2
720054009001000|005|035.16
720054009001001|005|035.16
720054009001002|005|035.16
720054009001003|005|035.16
720054009001004|005|0035.1
720054009001005|005|0035.2
720054012001000|005|035.16
720054012001001|005|035.16
720054012001002|005|035.16
720054012001003|005|035.16
720054012001004|005|035.11
720054012001005|005|035.11
720054012001006|005|035.11
720054012001007|005|035.11
720054012001008|005|035.11
720054012001009|005|035.11
720054012001010|005|035.11
720054012001011|005|035.11
720054012001012|005|035.11
720054012001013|005|035.11
720054012001014|005|035.11
720054012001015|005|0035.2
720054012001016|005|035.10
720054012001017|005|035.11
720054012001018|005|035.11
720054012001019|005|035.10
720054012001020|005|035.10
720054012001021|005|035.10
720054012001022|005|035.10
720054012001023|005|035.18
720054012001024|005|035.18
720054012001025|005|035.18
720054012001026|005|035.18
720054012001027|005|035.10
720054012001028|005|035.10
720054012001029|005|035.10
720054012001030|005|035.18
720054012001031|005|035.18
720054012001032|005|035.10
720054012002000|005|035.18
720054012002001|005|035.18
720054012002002|005|035.18
720054012002003|005|035.18
720054012002004|005|035.18
720054012002005|005|035.18
720054012002006|005|035.18
720054012002007|005|035.18
720054012002008|005|035.18
720054012002009|005|035.18
720054012002010|005|035.18
720054012002011|005|035.18
720054012002012|005|035.18
720054012002013|005|035.18
720054012002014|005|035.18
720054012002015|005|035.18
720054012002016|005|035.18
720054012002017|005|035.18
720054012002018|005|035.18
720054013011000|005|035.11
720054013011001|005|035.11
720054013011002|005|035.11
720054013011003|005|035.11
720054013011004|005|035.12
720054013011005|005|035.11
720054013011006|005|035.11
720054013011007|005|035.15
720054013011008|005|035.15
720054013011009|005|035.15
720054013011010|005|035.11
720054013011011|005|035.11
720054013011012|005|035.11
720054013011013|005|035.11
720054013011014|005|035.11
720054013011015|005|035.11
720054013011016|005|035.12
720054013011017|005|035.11
720054013011018|005|035.11
720054013012000|005|035.15
720054013012001|005|035.15
720054013012002|005|035.15
720054013012003|005|035.15
720054013012004|005|035.15
720054013012005|005|035.15
720054013012006|005|035.15
720054013012007|005|035.15
720054013012008|005|035.11
720054013012009|005|035.11
720054013012010|005|035.11
720054013012011|005|035.15
720054013012012|005|035.15
720054013012013|005|035.15
720054013012014|005|035.15
720054013012015|005|035.11
720054013012016|005|035.15
720054013013000|005|035.15
720054013013001|005|035.15
720054013013002|005|035.15
720054013013003|005|035.15
720054013013004|005|035.15
720054013013005|005|035.15
720054013013006|005|035.15
720054013013007|005|035.15
720054013013008|005|035.15
720054013013009|005|035.15
720054013013010|005|035.15
720054013013011|005|035.15
720054013013012|005|035.16
720054013013013|005|035.15
720054013013014|005|035.15
720054013013015|005|035.15
720054013013016|005|035.15
720054013031000|005|035.13
720054013031001|005|0035.8
720054013031002|005|0035.9
720054013031003|005|0035.9
720054013031004|005|0035.9
720054013031005|005|0035.9
720054013031006|005|035.13
720054013031007|005|035.13
720054013032000|005|035.13
720054013032001|005|035.13
720054013032002|005|035.13
720054013032003|005|035.13
720054013032004|005|035.13
720054013032005|005|035.13
720054013032006|005|035.13
720054013032007|005|035.13
720054013032008|005|035.13
720054013033000|005|035.13
720054013033001|005|035.13
720054013033002|005|035.13
720054013033003|005|035.13
720054013033004|005|035.13
720054013033005|005|035.13
720054013033006|005|035.13
720054013041000|005|035.14
720054013041001|005|035.14
720054013041002|005|035.14
720054013041003|005|035.14
720054013041004|005|035.14
720054013041005|005|035.14
720054013041006|005|035.14
720054013041007|005|035.14
720054013041008|005|035.14
720054013041009|005|035.14
720054013041010|005|035.11
720054013041011|005|035.11
720054013041012|005|035.14
720054013041013|005|035.14
720054013041014|005|035.14
720054013042000|005|035.14
720054013042001|005|035.14
720054013042002|005|035.14
720054013042003|005|035.14
720054013042004|005|035.14
720054013042005|005|035.14
720054013042006|005|035.11
720054013042007|005|035.11
720054013042008|005|035.11
720054013042009|005|035.14
720054013042010|005|035.14
720054013042011|005|035.11
720054013042012|005|035.14
720054013042013|005|035.15
720054013042014|005|035.11
720054014011000|005|0035.9
720054014011001|005|0035.9
720054014011002|005|0035.9
720054014011003|005|0035.9
720054014011004|005|0035.9
720054014011005|005|0035.9
720054014011006|005|0035.9
720054014011007|005|0035.9
720054014011008|005|0035.9
720054014011009|005|0035.9
720054014011010|005|0035.9
720054014011011|005|0035.9
720054014011012|005|0035.9
720054014011013|005|0035.9
720054014012000|005|0035.9
720054014012001|005|0035.9
720054014012002|005|0035.9
720054014012003|005|0035.9
720054014012004|005|0035.9
720054014012005|005|0035.9
720054014012006|005|0035.9
720054014012007|005|0035.9
720054014012008|005|0035.9
720054014012009|005|0035.9
720054014012010|005|0035.9
720054014012011|005|0035.9
720054014012012|005|0035.9
720054014012013|005|0035.9
720054014012014|005|0035.9
720054014012015|005|0035.9
720054014012016|005|0035.9
720054014012017|005|0035.9
720054014012018|005|0035.9
720054014013000|005|035.12
720054014013001|005|035.12
720054014013002|005|035.12
720054014013003|005|035.12
720054014013004|005|035.12
720054014013005|005|035.12
720054014013006|005|035.12
720054014013007|005|035.12
720054014013008|005|035.12
720054014013009|005|035.12
720054014013010|005|035.12
720054014021000|005|035.12
720054014021001|005|035.12
720054014021002|005|035.12
720054014021003|005|035.12
720054014021004|005|035.12
720054014021005|005|035.12
720054014021006|005|035.12
720054014021007|005|035.12
720054014022000|005|035.12
720054014022001|005|035.12
720054014022002|005|035.12
720054014022003|005|035.12
720054014022004|005|035.12
720054014022005|005|035.12
720054014022006|005|035.12
720054014022007|005|035.12
720054014022008|005|035.12
720054014022009|005|035.12
720054014022010|005|035.12
720054014022011|005|035.12
720054014022012|005|035.12
720054014022013|005|035.12
720054014023000|005|035.12
720054014023001|005|035.11
720054014023002|005|035.12
720054014023003|005|035.12
720054014023004|005|035.11
720054014024000|005|035.12
720054014024001|005|035.12
720054014024002|005|035.12
720054014024003|005|035.12
720054014024004|005|035.12
720054014024005|005|035.12
720054014024006|005|035.12
720054014024007|005|035.12
720054014024008|005|035.12
720054015001000|005|0035.2
720054015001001|005|0035.2
720054015001002|005|0035.2
720054015001003|005|0035.2
720054015001004|005|ZZZZZZ
720054015001005|005|0035.2
720054015001006|005|ZZZZZZ
720054015001007|005|0035.2
720054015001008|005|0035.2
720054015001009|005|0035.2
720054015001010|005|0035.2
720054015001011|005|0035.2
720054015001012|005|0035.2
720054015001013|005|0035.2
720054015001014|005|0035.2
720054015001015|005|0035.2
720054015001016|005|0035.2
720054015001017|005|0035.2
720054015001018|005|0035.2
720054015001019|005|0035.2
720054015001020|005|0035.2
720054015001021|005|0035.2
720054015001022|005|0035.2
720054015001023|005|0035.2
720054015001024|005|0035.2
720054015001025|005|0035.2
720054015001026|005|0035.2
720054015001027|005|0035.2
720054015001028|005|0035.2
720054015001029|005|0035.2
720054015001030|005|0035.2
720054015001031|005|0035.2
720054015001032|005|0035.2
720054015001033|005|035.10
720054015001034|005|035.10
720054015001035|005|0035.2
720054015001036|005|0035.2
720054015001037|005|0035.2
720054015001038|005|0035.2
720054015001039|005|0035.2
720054015001040|005|035.10
720054015001041|005|035.10
720054015001042|005|035.10
720054015001043|005|035.10
720054015001044|005|035.10
720054015001045|005|035.10
720054015001046|005|035.10
720054015001047|005|ZZZZZZ
720054015001048|005|035.10
720054015001049|005|035.10
720054015001050|005|035.10
720054015001051|005|035.10
720054015001052|005|035.10
720054015001053|005|035.10
720054015001054|005|035.10
720054015001055|005|035.10
720054015001056|005|035.10
720054015001057|005|035.10
720054015001058|005|0035.2
720054015001059|005|0035.2
720054015001060|005|035.10
720054015001061|005|035.10
720054015001062|005|035.10
720054015001063|005|035.10
720054015001064|005|035.10
720059900000001|005|ZZZZZZ
720059900000002|005|ZZZZZZ
720059900000003|005|ZZZZZZ
720072301001000|007|0081.6
720072301001001|007|0081.6
720072301001002|007|0081.6
720072301001003|007|0081.6
720072301001004|007|0081.6
720072301001005|007|0081.6
720072301001006|007|0081.6
720072301001007|007|0081.5
720072301001008|007|0081.6
720072301001009|007|0081.5
720072301001010|007|0081.6
720072301001011|007|0081.6
720072301001012|007|0081.6
720072301001013|007|0081.5
720072301001014|007|0081.5
720072301001015|007|0081.5
720072301001016|007|0081.5
720072301002000|007|0081.5
720072301002001|007|0081.5
720072301002002|007|0081.5
720072301002003|007|0081.5
720072301002004|007|0081.5
720072301002005|007|0081.5
720072301002006|007|0081.5
720072301002007|007|0081.5
720072301002008|007|0081.5
720072301002009|007|0081.5
720072301002010|007|0081.5
720072301002011|007|0081.5
720072301002012|007|0081.5
720072301002013|007|0081.5
720072301002014|007|0081.4
720072301002015|007|0081.5
720072301002016|007|0081.5
720072301002017|007|0081.5
720072301002018|007|0081.4
720072301002019|007|0081.4
720072301002020|007|0081.4
720072301003000|007|0081.6
720072301003001|007|0081.6
720072301003002|007|0081.6
720072301003003|007|0081.6
720072301003004|007|0081.6
720072301003005|007|0081.6
720072301003006|007|0081.6
720072301003007|007|0081.6
720072301003008|007|0081.6
720072301003009|007|0081.6
720072301003010|007|0081.6
720072301003011|007|0081.6
720072301003012|007|0081.6
720072301003013|007|0081.6
720072301003014|007|0081.6
720072301003015|007|0081.6
720072302001000|007|0081.5
720072302001001|007|0081.5
720072302001002|007|0081.5
720072302001003|007|0081.5
720072302001004|007|0081.6
720072302001005|007|0081.5
720072302002000|007|0081.4
720072302002001|007|0081.4
720072302002002|007|0081.4
720072302002003|007|0081.4
720072302002004|007|0081.4
720072302002005|007|0081.4
720072302002006|007|0081.4
720072302002007|007|0081.4
720072302002008|007|0081.4
720072302002009|007|0081.4
720072302003000|007|0081.6
720072302003001|007|0081.6
720072302003002|007|0081.6
720072302003003|007|0081.6
720072302003004|007|0081.6
720072302003005|007|0081.6
720072302004000|007|0081.6
720072302004001|007|0081.6
720072302004002|007|0081.6
720072302004003|007|0081.4
720072302004004|007|0081.4
720072302004005|007|0081.4
720072302004006|007|0081.6
720072302004007|007|0081.4
720072302004008|007|0081.4
720072302004009|007|0081.4
720072302004010|007|0081.4
720072302004011|007|0081.4
720072302004012|007|0081.4
720072302004013|007|0081.6
720072302004014|007|0081.6
720072302004015|007|0081.4
720072302004016|007|0081.4
720072302004017|007|0081.4
720072302004018|007|0081.4
